보험회사,상품명,구분,담보명(급부명),지급사유,지급금액,가입금액,기준보험료,가입보험료,적용이율,갱신구분,판매채널,기준일자,상세안내,연락처,source_file,원본_열_0,원본_열_1,원본_열_2,원본_열_3,원본_열_4,원본_열_5,원본_열_6,원본_열_7,원본_열_8,원본_열_9,원본_열_10,원본_열_11,원본_열_12,원본_열_13,원본_열_14,원본_열_15,원본_열_16,원본_열_17,원본_열_18,원본_열_19,원본_열_20,원본_열_21,원본_열_22,원본_열_23,원본_열_24,원본_열_25,원본_열_26,원본_열_27,원본_열_28,원본_열_29
현대해상,(무)현대해상노후실손의료비보장보험(갱신형)(Hi2601),(무)현대해상노후실손의료비보장보험(갱신형)(Hi2601),노후실손의료비 질병(갱신형),"질병으로 인하여 병원(요양병원 제외)에 입원 또는 통원하여 치료를 받거나, 처방조제를 받은 경우",,,,,,,,,,,file_30.xls,,,,노후실손의료비 질병(갱신형),"질병으로 인하여 병원(요양병원 제외)에 입원 또는 통원하여 치료를 받거나, 처방조제를 받은 경우",,,,,,,,,,,,,,,,,,,,,,,,,
현대해상,(무)현대해상노후실손의료비보장보험(갱신형)(Hi2601),(무)현대해상노후실손의료비보장보험(갱신형)(Hi2601),요양병원 실손의료비(갱신형),"상해 또는 질병으로 인하여 요양병원에 입원 또는 통원하여 치료를 받거나, 처방조제를 받은 경우",5천만원한도(통원 1건당 100만원한도),,,,,,,,,,file_30.xls,,,,요양병원 실손의료비(갱신형),"상해 또는 질병으로 인하여 요양병원에 입원 또는 통원하여 치료를 받거나, 처방조제를 받은 경우",5천만원한도(통원 1건당 100만원한도),,,,,,,,,,,,,,,,,,,,,,,,
KB손보,KB손보 노후실손의료비보장보험(무배당)(26.01),KB손보 노후실손의료비보장보험(무배당)(26.01),노후실손의료비(상해형)【갱신계약】,보험기간 중 상해로 인하여 의료기관에서 입원 또는 통원하여 치료를 받거나 처방조제를 받은 경우,"계약일 또는 매년 계약해당일로부터 1년단위로 보험가입금액을 연간한도로 보장(1억원한도, 통원 건(회)당 1백만원 한도)","54,490","46,556",99.7,,,,,,,file_30.xls,,KB손보,KB손보 노후실손의료비보장보험(무배당)(26.01),노후실손의료비(상해형)【갱신계약】,보험기간 중 상해로 인하여 의료기관에서 입원 또는 통원하여 치료를 받거나 처방조제를 받은 경우,"계약일 또는 매년 계약해당일로부터 1년단위로 보험가입금액을 연간한도로 보장(1억원한도, 통원 건(회)당 1백만원 한도)","54,490","46,556",99.7,99.9,,,,,,,,,,,,,,,,,,,,
KB손보,KB손보 노후실손의료비보장보험(무배당)(26.01),KB손보 노후실손의료비보장보험(무배당)(26.01),노후실손의료비(질병형)【갱신계약】,보험기간 중 질병으로 인하여 의료기관에서 입원 또는 통원하여 치료를 받거나 처방조제를 받은 경우,,,,,,,,,,,file_30.xls,,,,노후실손의료비(질병형)【갱신계약】,보험기간 중 질병으로 인하여 의료기관에서 입원 또는 통원하여 치료를 받거나 처방조제를 받은 경우,,,,,,,,,,,,,,,,,,,,,,,,,
KB손보,KB손보 노후실손의료비보장보험(무배당)(26.01),KB손보 노후실손의료비보장보험(무배당)(26.01),요양병원실손의료비【갱신계약】,보험기간 중 상해 또는 질병으로 인하여 요양병원에서 입원 또는 통원하여 치료를 받거나 처방조제를 받은 경우,"계약일 또는 매년 계약해당일로부터 1년단위로 보험가입금액을 연간한도로 보장(5천만원한도, 통원 건(회)당 1백만원 한도)",,,,,,,,,,file_30.xls,,,,요양병원실손의료비【갱신계약】,보험기간 중 상해 또는 질병으로 인하여 요양병원에서 입원 또는 통원하여 치료를 받거나 처방조제를 받은 경우,"계약일 또는 매년 계약해당일로부터 1년단위로 보험가입금액을 연간한도로 보장(5천만원한도, 통원 건(회)당 1백만원 한도)",,,,,,,,,,,,,,,,,,,,,,,,
DB손보,(무)프로미라이프 노후실손의료비보험2601(2종),(무)프로미라이프 노후실손의료비보험2601(2종),노후실손의료비_상해형,상해로 인하여 병원에 입원 또는 통원하여 치료 및 처방조제시,"입원당 30만원, 통원당 3만원 공제 후 급여 본인부담금 80%, 비급여 본인부담금 70% 보상, 1억원 한도 보상","61,380","70,667",103.1,,,,,,,file_30.xls,,DB손보,(무)프로미라이프 노후실손의료비보험2601(2종),노후실손의료비_상해형,상해로 인하여 병원에 입원 또는 통원하여 치료 및 처방조제시,"입원당 30만원, 통원당 3만원 공제 후 급여 본인부담금 80%, 비급여 본인부담금 70% 보상, 1억원 한도 보상","61,380","70,667",103.1,103.3,,,,,,,,,,,,,,,,,,,,
DB손보,(무)프로미라이프 노후실손의료비보험2601(2종),(무)프로미라이프 노후실손의료비보험2601(2종),노후실손의료비_질병형,질병으로 인하여 질병으로 인하여 병원에 입원 또는 통원하여 치료 및 처방조제시,,,,,,,,,,,file_30.xls,,,,노후실손의료비_질병형,질병으로 인하여 질병으로 인하여 병원에 입원 또는 통원하여 치료 및 처방조제시,,,,,,,,,,,,,,,,,,,,,,,,,
DB손보,(무)프로미라이프 노후실손의료비보험2601(2종),(무)프로미라이프 노후실손의료비보험2601(2종),요양병원의료비_통합형,질병 또는 상해로 인하여 요양벙원에서 입원 또는 통원하여 치료를 받거나 처방조제를 받은 경우에 보상,"입원당 30만원, 통원당 3만원 공제 후 급여 본인담금 80%, 비급여 본인부담금 50% 보상, 5천만원 한도",,,,,,,,,,file_30.xls,,,,요양병원의료비_통합형,질병 또는 상해로 인하여 요양벙원에서 입원 또는 통원하여 치료를 받거나 처방조제를 받은 경우에 보상,"입원당 30만원, 통원당 3만원 공제 후 급여 본인담금 80%, 비급여 본인부담금 50% 보상, 5천만원 한도",,,,,,,,,,,,,,,,,,,,,,,,
DB손보,(무)프로미라이프 노후실손의료비보험2601(1종),(무)프로미라이프 노후실손의료비보험2601(1종),노후실손의료비_상해형,상해로 인하여 병원에 입원 또는 통원하여 치료 및 처방조제시,"입원당 30만원, 통원당 3만원 공제 후 급여 본인부담금 80%, 비급여 본인부담금 70% 보상, 1억원 한도 보상","64,800","74,605",108.9,,,,,,,file_30.xls,,DB손보,(무)프로미라이프 노후실손의료비보험2601(1종),노후실손의료비_상해형,상해로 인하여 병원에 입원 또는 통원하여 치료 및 처방조제시,"입원당 30만원, 통원당 3만원 공제 후 급여 본인부담금 80%, 비급여 본인부담금 70% 보상, 1억원 한도 보상","64,800","74,605",108.9,109.1,,,,,,,,,,,,,,,,,,,,
DB손보,(무)프로미라이프 노후실손의료비보험2601(1종),(무)프로미라이프 노후실손의료비보험2601(1종),노후실손의료비_질병형,질병으로 인하여 질병으로 인하여 병원에 입원 또는 통원하여 치료 및 처방조제시,,,,,,,,,,,file_30.xls,,,,노후실손의료비_질병형,질병으로 인하여 질병으로 인하여 병원에 입원 또는 통원하여 치료 및 처방조제시,,,,,,,,,,,,,,,,,,,,,,,,,
DB손보,(무)프로미라이프 노후실손의료비보험2601(1종),(무)프로미라이프 노후실손의료비보험2601(1종),요양병원의료비_통합형,질병 또는 상해로 인하여 요양벙원에서 입원 또는 통원하여 치료를 받거나 처방조제를 받은 경우에 보상,"입원당 30만원, 통원당 3만원 공제 후 급여 본인담금 80%, 비급여 본인부담금 50% 보상, 5천만원 한도",,,,,,,,,,file_30.xls,,,,요양병원의료비_통합형,질병 또는 상해로 인하여 요양벙원에서 입원 또는 통원하여 치료를 받거나 처방조제를 받은 경우에 보상,"입원당 30만원, 통원당 3만원 공제 후 급여 본인담금 80%, 비급여 본인부담금 50% 보상, 5천만원 한도",,,,,,,,,,,,,,,,,,,,,,,,
농협손보,(무) 헤아림노후실손의료보험2601,(무) 헤아림노후실손의료보험2601,상급병실료차액보장,상해 또는 질병으로 인하여 상급병실에 입원하여 치료를 받은 경우 상급병실료차액의 50%를 보상,가입금액 한도 (상급병실료차액의 50%를 공제 / 1일당 평균 10만원 한도),"42,232","47,032",89.5,,,,,,,file_30.xls,,농협손보,(무) 헤아림노후실손의료보험2601,상급병실료차액보장,상해 또는 질병으로 인하여 상급병실에 입원하여 치료를 받은 경우 상급병실료차액의 50%를 보상,가입금액 한도 (상급병실료차액의 50%를 공제 / 1일당 평균 10만원 한도),"42,232","47,032",89.5,89.5,,,,,,,,,,,,,,,,,,,,
농협손보,(무) 헤아림노후실손의료보험2601,(무) 헤아림노후실손의료보험2601,요양병원실손의료비보장,상해 또는 질병으로 인하여 요양병원에서 입원 또는 통원하여 치료를 받거나 처방조제를 받은 경우에 보상,"가입금액 한도 [단, 통원의 경우 회(건)당 최고 100만원 한도 / 자기부담금 : (입원건당 30만원, 통원건당 3만원) + 건당 공제 후 금액의 (급여 20%, 비급여 50%)]",,,,,,,,,,file_30.xls,,,,요양병원실손의료비보장,상해 또는 질병으로 인하여 요양병원에서 입원 또는 통원하여 치료를 받거나 처방조제를 받은 경우에 보상,"가입금액 한도 [단, 통원의 경우 회(건)당 최고 100만원 한도 / 자기부담금 : (입원건당 30만원, 통원건당 3만원) + 건당 공제 후 금액의 (급여 20%, 비급여 50%)]",,,,,,,,,,,,,,,,,,,,,,,,
농협손보,(무) 헤아림노후실손의료보험2601,(무) 헤아림노후실손의료보험2601,실손의료비(상해입원형)(갱신형),상해로 인하여 병원에 입원하여 치료를 받은 경우(하나의 상해당 최초입원일부터 365일까지 보상)※ 국민건강보험법 또는 의료급여법을 적용받지 못한 경우에는 입원의료비(‘국민건강보험 요양급여의 기준에 관한 규칙’에 따라 보건복지부장관이 정한 급여 및 비급여의료비 항목에 한합니다) 중 본인이 실제로 부담한 금액의 40%해당액을 보험가입금액 한도로 보상,보험가입금액 한도(5천만원)보상대상의료비(상급병실료 차액 제외)에서 10만원과 보상대상의료비의 30% 중 큰 금액을 뺀 금액,,,,,,,,,,file_31.xls,,,,실손의료비(상해입원형)(갱신형),상해로 인하여 병원에 입원하여 치료를 받은 경우(하나의 상해당 최초입원일부터 365일까지 보상)※ 국민건강보험법 또는 의료급여법을 적용받지 못한 경우에는 입원의료비(‘국민건강보험 요양급여의 기준에 관한 규칙’에 따라 보건복지부장관이 정한 급여 및 비급여의료비 항목에 한합니다) 중 본인이 실제로 부담한 금액의 40%해당액을 보험가입금액 한도로 보상,보험가입금액 한도(5천만원)보상대상의료비(상급병실료 차액 제외)에서 10만원과 보상대상의료비의 30% 중 큰 금액을 뺀 금액,,,,,,,,,,,,,,,,,,,,,,,,
농협손보,(무) 헤아림노후실손의료보험2601,(무) 헤아림노후실손의료보험2601,실손의료비(질병외래형)(갱신형),질병으로 인하여 병원에 통원하여 치료를 받은 경우(매년 계약해당일부터 1년 단위로 보상)※ 국민건강보험법 또는 의료급여법을 적용받지 못한 경우에는 통원의료비(‘국민건강보험 요양급여의 기준에 관한 규칙’에 따라 보건복지부장관이 정한 급여 및 비급여의료비 항목에 한합니다) 중 본인이 실제로 부담한 금액의 40%해당액에서 항목별 공제금액을 뺀 금액을 보험가입금액 한도로 보상,보험가입금액 한도(20만원 한도)보상대상의료비에서 2만원과 보상대상의료비의 30% 중 큰 금액을 뺀 금액,,,,,,,,,,file_31.xls,,,,실손의료비(질병외래형)(갱신형),질병으로 인하여 병원에 통원하여 치료를 받은 경우(매년 계약해당일부터 1년 단위로 보상)※ 국민건강보험법 또는 의료급여법을 적용받지 못한 경우에는 통원의료비(‘국민건강보험 요양급여의 기준에 관한 규칙’에 따라 보건복지부장관이 정한 급여 및 비급여의료비 항목에 한합니다) 중 본인이 실제로 부담한 금액의 40%해당액에서 항목별 공제금액을 뺀 금액을 보험가입금액 한도로 보상,보험가입금액 한도(20만원 한도)보상대상의료비에서 2만원과 보상대상의료비의 30% 중 큰 금액을 뺀 금액,,,,,,,,,,,,,,,,,,,,,,,,
농협손보,(무) 헤아림노후실손의료보험2601,(무) 헤아림노후실손의료보험2601,실손의료비(질병입원형)(갱신형),질병으로 인하여 병원에 입원하여 치료를 받은 경우(하나의 질병당 최초입원일부터 365일까지 보상)※ 국민건강보험법 또는 의료급여법을 적용받지 못한 경우에는 입원의료비(‘국민건강보험 요양급여의 기준에 관한 규칙’에 따라 보건복지부장관이 정한 급여 및 비급여의료비 항목에 한합니다) 중 본인이 실제로 부담한 금액의 40%해당액을 보험가입금액 한도로 보상,보험가입금액 한도(5천만원)보상대상의료비(상급병실료 차액 제외)에서 10만원과 보상대상의료비의 30% 중 큰 금액을 뺀 금액,,,,,,,,,,file_31.xls,,,,실손의료비(질병입원형)(갱신형),질병으로 인하여 병원에 입원하여 치료를 받은 경우(하나의 질병당 최초입원일부터 365일까지 보상)※ 국민건강보험법 또는 의료급여법을 적용받지 못한 경우에는 입원의료비(‘국민건강보험 요양급여의 기준에 관한 규칙’에 따라 보건복지부장관이 정한 급여 및 비급여의료비 항목에 한합니다) 중 본인이 실제로 부담한 금액의 40%해당액을 보험가입금액 한도로 보상,보험가입금액 한도(5천만원)보상대상의료비(상급병실료 차액 제외)에서 10만원과 보상대상의료비의 30% 중 큰 금액을 뺀 금액,,,,,,,,,,,,,,,,,,,,,,,,
메리츠화재,(무) 메리츠 다이렉트 실손의료비보험2601,(무) 메리츠 다이렉트 실손의료비보험2601,3대비급여,"상해 또는 질병으로 병원에 입원 또는 통원하여 비급여 도수치료·체외충격파치료·증식치료를 받은 경우(최초 10회 보장, 이후 객관적이고 일반적으로 인정되는 검사결과 등을 토대로 증상의 개선, 병변호전 등이 확인된 경우에 한하여 10회 단위로 연간 50회까지 보상), 비급여에 해당하는 주사료를 부담하는 경우(연간 입·통원 합산하여 50회까지 보상), 비급여 자기공명영상진단을 받은 경우에 보상※ 공제금액은 3만원과 보장대상 의료비의 30% 중 큰 금액","도수치료·체외충격파치료·증식치료 350만원, 주사료 250만원, 자기공명영상진단 300만원 한도(공제금액 적용)","19,776","24,144",142.3,,,,,,,file_32.xls,,메리츠화재,(무) 메리츠 다이렉트 실손의료비보험2601,3대비급여,"상해 또는 질병으로 병원에 입원 또는 통원하여 비급여 도수치료·체외충격파치료·증식치료를 받은 경우(최초 10회 보장, 이후 객관적이고 일반적으로 인정되는 검사결과 등을 토대로 증상의 개선, 병변호전 등이 확인된 경우에 한하여 10회 단위로 연간 50회까지 보상), 비급여에 해당하는 주사료를 부담하는 경우(연간 입·통원 합산하여 50회까지 보상), 비급여 자기공명영상진단을 받은 경우에 보상※ 공제금액은 3만원과 보장대상 의료비의 30% 중 큰 금액","도수치료·체외충격파치료·증식치료 350만원, 주사료 250만원, 자기공명영상진단 300만원 한도(공제금액 적용)","19,776","24,144",142.3,140.7,,,,,,,,,,,,,,,,,,,,
메리츠화재,(무) 메리츠 실손의료비보험2601,(무) 메리츠 실손의료비보험2601,3대비급여,"상해 또는 질병으로 병원에 입원 또는 통원하여 비급여 도수치료·체외충격파치료·증식치료를 받은 경우(최초 10회 보장, 이후 객관적이고 일반적으로 인정되는 검사결과 등을 토대로 증상의 개선, 병변호전 등이 확인된 경우에 한하여 10회 단위로 연간 50회까지 보상), 비급여에 해당하는 주사료를 부담하는 경우(연간 입·통원 합산하여 50회까지 보상), 비급여 자기공명영상진단을 받은 경우에 보상※ 공제금액은 3만원과 보장대상 의료비의 30% 중 큰 금액","도수치료·체외충격파치료·증식치료 350만원, 주사료 250만원, 자기공명영상진단 300만원 한도(공제금액 적용)","20,393","24,899",146.7,,,,,,,file_32.xls,,메리츠화재,(무) 메리츠 실손의료비보험2601,3대비급여,"상해 또는 질병으로 병원에 입원 또는 통원하여 비급여 도수치료·체외충격파치료·증식치료를 받은 경우(최초 10회 보장, 이후 객관적이고 일반적으로 인정되는 검사결과 등을 토대로 증상의 개선, 병변호전 등이 확인된 경우에 한하여 10회 단위로 연간 50회까지 보상), 비급여에 해당하는 주사료를 부담하는 경우(연간 입·통원 합산하여 50회까지 보상), 비급여 자기공명영상진단을 받은 경우에 보상※ 공제금액은 3만원과 보장대상 의료비의 30% 중 큰 금액","도수치료·체외충격파치료·증식치료 350만원, 주사료 250만원, 자기공명영상진단 300만원 한도(공제금액 적용)","20,393","24,899",146.7,145.1,,,,,,,,,,,,,,,,,,,,
한화손보,한화실손의료보험(갱신형) 무배당2601,한화실손의료보험(갱신형) 무배당2601,기본형 실손의료비(상해급여)(갱신형),상해로 인하여 의료기관에 입원 또는 통원(외래 및 처방조제)하여 치료를 받은 경우(급여의료비),상해로 인하여 의료기관에 입원 또는 통원(외래 및 처방조제)하여 치료를 받은 경우(급여의료비),"20,822","25,207",149.8,,,,,,,file_32.xls,,한화손보,한화실손의료보험(갱신형) 무배당2601,기본형 실손의료비(상해급여)(갱신형),상해로 인하여 의료기관에 입원 또는 통원(외래 및 처방조제)하여 치료를 받은 경우(급여의료비),상해로 인하여 의료기관에 입원 또는 통원(외래 및 처방조제)하여 치료를 받은 경우(급여의료비),"20,822","25,207",149.8,146.8,,,,,,,,,,,,,,,,,,,,
한화손보,한화실손의료보험(갱신형) 무배당2601,한화실손의료보험(갱신형) 무배당2601,기본형 실손의료비(질병급여)(갱신형),질병으로 인하여 의료기관에 입원 또는 통원(외래 및 처방조제)하여 치료를 받은 경우(급여의료비),"질병으로 의료기관에 입원 또는 통원(외래 및 처방조제)하여 치료를 받은 경우 급여의료비를 연간 보험가입금액 한도(5천만원 이내에 계약자가 선택한 금액. 단, 통원은 1회당 20만원 이내에서 계약자가 선택한 금액 한도) 내에서 보상",,,,,,,,,,file_32.xls,,,,기본형 실손의료비(질병급여)(갱신형),질병으로 인하여 의료기관에 입원 또는 통원(외래 및 처방조제)하여 치료를 받은 경우(급여의료비),"질병으로 의료기관에 입원 또는 통원(외래 및 처방조제)하여 치료를 받은 경우 급여의료비를 연간 보험가입금액 한도(5천만원 이내에 계약자가 선택한 금액. 단, 통원은 1회당 20만원 이내에서 계약자가 선택한 금액 한도) 내에서 보상",,,,,,,,,,,,,,,,,,,,,,,,
한화손보,한화실손의료보험(갱신형) 무배당2601,한화실손의료보험(갱신형) 무배당2601,특약형 실손의료비(3대비급여)(갱신형),"상해 또는 질병으로 인하여 의료기관에 입원 또는 통원하여 비급여 도수치료·체외충격파치료·증식치료, 주사치료, 자기공명영상진단을 받은 경우","상해 또는 질병으로 의료기관에 입원 또는 통원하여 3대비급여(도수치료·체외충격파치료·증식치료, 주사료, 자기공명영상진단) 치료를 받은 경우 본인이 실제로 부담한 비급여 의료비(행위료, 약제비, 치료재료대, 조영제, 판독료 포함)에서 치료별 공제금액(1회당 3만원과 보장대상의료비의 30% 중 큰 금액)을 뺀 금액을 보장한도 범위 내에서 각각 보상(도수치료·체외충격파치료·증식치료 350만원 이내에서 50회, 주사료 250만원 이내에서 50회, 자기공명영상진단 300만원 이내)",,,,,,,,,,file_32.xls,,,,특약형 실손의료비(3대비급여)(갱신형),"상해 또는 질병으로 인하여 의료기관에 입원 또는 통원하여 비급여 도수치료·체외충격파치료·증식치료, 주사치료, 자기공명영상진단을 받은 경우","상해 또는 질병으로 의료기관에 입원 또는 통원하여 3대비급여(도수치료·체외충격파치료·증식치료, 주사료, 자기공명영상진단) 치료를 받은 경우 본인이 실제로 부담한 비급여 의료비(행위료, 약제비, 치료재료대, 조영제, 판독료 포함)에서 치료별 공제금액(1회당 3만원과 보장대상의료비의 30% 중 큰 금액)을 뺀 금액을 보장한도 범위 내에서 각각 보상(도수치료·체외충격파치료·증식치료 350만원 이내에서 50회, 주사료 250만원 이내에서 50회, 자기공명영상진단 300만원 이내)",,,,,,,,,,,,,,,,,,,,,,,,
