file_0.xls: [html_utf-8] | 매칭 카테고리: ['유병자/간편', '수술/입원', '암보험', '뇌혈관', '심장질환', '간병 보험', '펫 보험', '연금저축/연금', '종신', '변액, 정기'] | 상품 예시: 미래에셋생명 변액종신보험 무배당 미담, 사망보험금(보장형 계약), 피보험자가 보험기간(종신) 중 사망하였을 경우
file_27.xls: [html_utf-8] | 매칭 카테고리: ['치아보험', '유병자/간편', '수술/입원', '어린이/신생아', '펫 보험'] | 상품 예시: 한화생명 튼튼이 치아보험(갱신형) 무배당, 보험기간 중 피보험자가 치과치료보장개시일 이후에 ' 치아우식증(충치)' 또는 '치주질환(잇몸질환)'으로 진 단 확정 받고 해당 치아에 대하여 '충전치료'를 받거나, 보험기간 중 발생한 재해를 직접적인 원인으로 해당 치 아에 '충전치료'를 받았을 때(치아 치료 1개당 지급, 유 치ㆍ영구치 각각 연간 한도 없음) - 아말감 충전치료, 글래스아이노머 충전치료 - 레진 충전치료 - 아말감, 글래스아이노머, 레진 이외 충전치료 ※ 최초계약의 보험계약일로부터 1년 미만에 재해 이외 의 원인으로 지급사유 발생시 50% 지급, 보험기간 중 피보험자가 치과치료보장개시일 이후에 ‘치아우식증(충치)’ 또는 ‘치주질환(잇몸질환)’으로 진단 확정 받고 해당 치아에 대하여 ‘크라운치료’를 받거나, 보험기간 중 발생한 재해를 직접적인 원인으로 해당 치 아에 대하여 ‘크라운치료’를 받았을 때(치아 치료 1개 당 지급, 유치ㆍ영구치 각각 연간 한도 없음) ※ 최초계약의 보험계약일로부터 1년 미만에 재해 이외 의 원인으로 지급사유 발생시 50% 지급
file_28.xls: [html_utf-8] | 매칭 카테고리: ['유병자/간편', '수술/입원', '뇌혈관', '간병 보험', '치매 간병보험', '재가/시설', '펫 보험', '종신'] | 상품 예시: (무)우리WON케어간병보험(해약환급금 미지급형), 피보험자가 보험기간 중 「장기요양상태 보장개시일」 이후에 “1~2등급 장기요양상태”로 판정받았을 때 (다만, 최초 1회에 한함), 1. 가입나이 : 25세 ~ 최대 75세(보험형태별, 성별, 보험기간별, 납입기간별 상이) 2. 가입한도 : 100만원 ~ 3,000만원 3. 보험종류 : 해약환급금 미지급형 4. 보험기간 : 90세만기/95세만기/100세만기 5. 납입기간 : 10/15/20/30년납 6. 보험료 예시기준 : 해약환급금 미지급형, 가입금액 1,000만원, 40세, 90세만기, 20년납, 월납 7. 보험가격지수 예시기준 : 해약환급금 미지급형, 가입금액 1,000만원, 40세, 90세만기, 20년납, 월납 8. 특약보험료 예시 기준: 90세 만기, 20년납, 월납
file_29.xls: [html_utf-8] | 매칭 카테고리: ['유병자/간편', '수술/입원', '암보험', '뇌혈관', '심장질환', '운전자 보험', '펫 보험', '변액, 정기'] | 상품 예시: 교보e독서안심보험 (무배당), 시각질환 수술보험금, 피보험자가 보험기간 중 “시각질환”으로 진단이 확정되고 그 “시각질환”의 직접적인 치료를 목적으로 “수술”을 받았을 경우(다만, 연간 1회에 한함)
file_30.xls: [xlrd] | 매칭 카테고리: ['의료실비', '수술/입원', '간병 보험', '주택화재'] | 상품 예시: 실손의료보험 비교공시, 지급기준및 보장내역, 보험가격지수설명보기
file_31.xls: [xlrd] | 매칭 카테고리: ['의료실비', '유병자/간편', '수술/입원', '주택화재'] | 상품 예시: 실손의료보험 비교공시, 지급기준및 보장내역, 보험가격지수설명보기
file_32.xls: [xlrd] | 매칭 카테고리: ['의료실비', '수술/입원', '자동차 보험', '펫 보험', '주택화재'] | 상품 예시: 실손의료보험 비교공시, 지급기준및 보장내역, 보험가격지수설명보기
file_33.xls: [html_utf-8] | 매칭 카테고리: ['의료실비', '유병자/간편', '수술/입원', '간병 보험', '재가/시설', '어린이/신생아', '펫 보험'] | 상품 예시: 한화생명 기본형 급여 실손의료비보장보험(갱신형) 무배당, 피보험자가 상해로 의료기관에 입원 또는 통원하여 급여 치료 또는 처방조제를 받은 때, (4세대)실손의료보험
file_34.xls: [html_utf-8] | 매칭 카테고리: ['의료실비', '유병자/간편', '수술/입원', '간병 보험', '재가/시설', '어린이/신생아', '펫 보험'] | 상품 예시: 한화생명 기본형 급여 실손의료비보장보험(갱신형) 무배당, 피보험자가 상해로 의료기관에 입원 또는 통원하여 급여 치료 또는 처방조제를 받은 때, (4세대)실손의료보험
file_35.xls: [xlrd] | 매칭 카테고리: ['유병자/간편', '펫 보험', '주택화재', '연금저축/연금'] | 상품 예시: 연금저축손해보험 메리츠 계약이체연금보험2601, 연금저축손해보험 노후생활지킴이보험2601, 연금저축손해보험 메리츠 연금보험2601
file_36.xls: [html_utf-8] | 매칭 카테고리: ['유병자/간편', '어린이/신생아', '펫 보험', '연금저축/연금', '종신', '변액, 정기'] | 상품 예시: 한화생명 연금저축 하이드림연금보험(2종), 1. 가입최저나이 : 0세(다만, 즉시형은 만55세)  가입최고나이 : 적립형은 (연금개시나이-납입기간)세, 거치형은(연금개시나이-1)세, 즉시형은 80세 ※ 확정기간연금형의 경우 최대 최대 가입나이 110세 ※ 개인형퇴직연금에서 이체 받는 계약의 경우 만55세 이상부터 가입 가능 2. 보험기간 : 종신(연금지급 형태별로 상이) 3. 보험료 납입기간 : 일시납, 5~10년납, 15년납, 20년납, 전기납(10년 이상) ※ 가입형태에 따라 납입기간 상이 4. 연금개시나이 : 만 55세 ~ 80세 ※ 확정기간연금형의 경우 최대 가입나이 110세, 최대 연금개시나이 110세 5. 가입한도 : 적립형은 월 5만원 이상 150만원 이하, 거치형 및 즉시형은 계약이전 금액(계약승계의 경우 승계하기 전 피보험자 사망시 지급해당액) 6. 해약환급금 기준 : 적립형, 30세, 20년납, 60세 연금개시, 월납, 기본보험료 30만원, 적용이율 2.10% 기준, 한화생명 연금저축 하이드림연금보험(1종)
file_37.xls: [html_utf-8] | 매칭 카테고리: ['유병자/간편', '어린이/신생아', '펫 보험', '연금저축/연금', '종신', '변액, 정기'] | 상품 예시: 한화생명 연금저축 하이드림연금보험(2종), 1. 가입최저나이 : 0세(다만, 즉시형은 만55세)  가입최고나이 : 적립형은 (연금개시나이-납입기간)세, 거치형은(연금개시나이-1)세, 즉시형은 80세 ※ 확정기간연금형의 경우 최대 최대 가입나이 110세 ※ 개인형퇴직연금에서 이체 받는 계약의 경우 만55세 이상부터 가입 가능 2. 보험기간 : 종신(연금지급 형태별로 상이) 3. 보험료 납입기간 : 일시납, 5~10년납, 15년납, 20년납, 전기납(10년 이상) ※ 가입형태에 따라 납입기간 상이 4. 연금개시나이 : 만 55세 ~ 80세 ※ 확정기간연금형의 경우 최대 가입나이 110세, 최대 연금개시나이 110세 5. 가입한도 : 적립형은 월 5만원 이상 150만원 이하, 거치형 및 즉시형은 계약이전 금액(계약승계의 경우 승계하기 전 피보험자 사망시 지급해당액) 6. 해약환급금 기준 : 적립형, 30세, 20년납, 60세 연금개시, 월납, 기본보험료 30만원, 적용이율 2.10% 기준, 한화생명 연금저축 하이드림연금보험(1종)
file_38.xls: [xlrd] | 매칭 카테고리: ['의료실비', '암보험', '뇌혈관', '심장질환', '재가/시설', '어린이/신생아', '운전자 보험', '펫 보험', '주택화재', '민사/형사/법률'] | 상품 예시: 장기보장성 비교 공시, 보장내용 및 지급기준, 보험가격지수
file_39.xls: [xlrd] | 매칭 카테고리: ['의료실비', '치아보험', '수술/입원', '암보험', '심장질환', '재가/시설', '운전자 보험', '펫 보험', '주택화재', '민사/형사/법률'] | 상품 예시: 장기보장성 비교 공시, 보장내용 및 지급기준, 보험가격지수
file_40.xls: [xlrd] | 매칭 카테고리: ['치아보험', '유병자/간편', '수술/입원', '암보험', '뇌혈관', '심장질환', '간병 보험', '자동차 보험', '운전자 보험', '펫 보험', '주택화재', '변액, 정기'] | 상품 예시: 장기보장성 비교 공시, 보장내용 및 지급기준, 보험가격지수
file_41.xls: [xlrd] | 매칭 카테고리: ['치아보험', '유병자/간편', '수술/입원', '암보험', '뇌혈관', '심장질환', '간병 보험', '자동차 보험', '운전자 보험', '펫 보험', '주택화재', '변액, 정기'] | 상품 예시: 장기보장성 비교 공시, 보장내용 및 지급기준, 보험가격지수
file_42.xls: [xlrd] | 매칭 카테고리: ['의료실비', '수술/입원', '뇌혈관', '어린이/신생아', '자동차 보험', '운전자 보험', '주택화재', '민사/형사/법률'] | 상품 예시: 장기보장성 비교 공시, 보장내용 및 지급기준, 보험가격지수
file_43.xls: [xlrd] | 매칭 카테고리: ['치아보험', '수술/입원', '암보험', '뇌혈관', '심장질환', '어린이/신생아', '운전자 보험', '펫 보험', '주택화재'] | 상품 예시: 장기보장성 비교 공시, 보장내용 및 지급기준, 보험가격지수
file_44.xls: [xlrd] | 매칭 카테고리: ['치아보험', '유병자/간편', '수술/입원', '암보험', '뇌혈관', '어린이/신생아', '펫 보험', '주택화재'] | 상품 예시: 장기보장성 비교 공시, 보장내용 및 지급기준, 보험가격지수
file_45.xls: [xlrd] | 매칭 카테고리: ['치아보험', '유병자/간편', '수술/입원', '암보험', '뇌혈관', '간병 보험', '치매 간병보험', '재가/시설', '펫 보험', '주택화재'] | 상품 예시: 장기보장성 비교 공시, 보장내용 및 지급기준, 보험가격지수
file_46.xls: [xlrd] | 매칭 카테고리: ['유병자/간편', '수술/입원', '암보험', '뇌혈관', '심장질환', '간병 보험', '펫 보험', '주택화재'] | 상품 예시: 장기보장성 비교 공시, 보장내용 및 지급기준, 보험가격지수
file_47.xls: [xlrd] | 매칭 카테고리: ['의료실비', '치아보험', '유병자/간편', '수술/입원', '암보험', '뇌혈관', '심장질환', '간병 보험', '치매 간병보험', '재가/시설', '어린이/신생아', '자동차 보험', '운전자 보험', '펫 보험', '골프 / 레저', '주택화재', '변액, 정기', '민사/형사/법률'] | 상품 예시: 장기보장성 비교 공시, 보장내용 및 지급기준, 보험가격지수
file_48.xls: [xlrd] | 매칭 카테고리: ['유병자/간편', '수술/입원', '암보험', '뇌혈관', '심장질환', '간병 보험', '펫 보험', '주택화재'] | 상품 예시: 장기보장성 비교 공시, 보장내용 및 지급기준, 보험가격지수
file_49.xls: [xlrd] | 매칭 카테고리: ['의료실비', '재가/시설', '어린이/신생아', '자동차 보험', '운전자 보험', '펫 보험', '골프 / 레저', '민사/형사/법률'] | 상품 예시: 장기보장성 비교 공시, 보장내용 및 지급기준, 보험가격지수
file_50.xls: [xlrd] | 매칭 카테고리: ['의료실비', '재가/시설', '어린이/신생아', '운전자 보험', '주택화재', '민사/형사/법률'] | 상품 예시: 장기보장성 비교 공시, 보장내용 및 지급기준, 보험가격지수
file_51.xls: [xlrd] | 매칭 카테고리: ['유병자/간편', '주택화재'] | 상품 예시: 장기저축성 보험 비교 공시, 납입보험료설명보기, 해약환급금(보험료대비)
file_52.xls: [html_utf-8] | 매칭 카테고리: ['유병자/간편', '어린이/신생아', '펫 보험', '연금저축/연금', '종신', '변액, 정기'] | 상품 예시: 한화생명 스마트하이브리드연금보험 무배당(기본형), 1. 가입나이 : 0세~85세(다만, 연금개시나이 및 납입기간별로 가입가능 나이가 상이함) 2. 가입한도 : 일시납보험료 1,000만원 이상 ※ 다만, 단체계약에 한하여 납입금액은 500만원 이상으로 한다. 3. 보험기간 : 종신(연금지급 형태별로 상이) 4. 보험종류 : 연금강화형, 기본형, 가족사랑형 5. 해약환급금 기준 : 기본형, 거치형, 55세, 65세 연금개시, 일시납, 일시납보험료 5,000만원, 가입 후 5년 이내 확정이율 연복리 3.45%, 가입 후 5년 초과 공시이율 연복리 2.58% 기준, 한화생명 바로연금보험 무배당
file_53.xls: [html_utf-8] | 매칭 카테고리: ['유병자/간편', '펫 보험', '변액, 정기'] | 상품 예시: 한화생명 2030 목돈마련 디딤돌저축보험 무배당, 한화생명 e재테크 저축보험 무배당, 1. 가입나이 : 만 19세 ~ 68세 (단, 2년납은 만 19세 ~ 63세) 2. 가입한도 : 구좌당 5만원 ~ 100만원 3. 보험기간 : 10년만기 4. 납입기간 : 2년납, 3년납, 5년납, 7년납, 전기납 5. 해약환급금 기준 : 40세, 10년만기, 전기납, 월납, 보험료 30만원, 적용이율 2.22% 기준
file_54.xls: [html_utf-8] | 매칭 카테고리: ['유병자/간편', '어린이/신생아', '펫 보험', '연금저축/연금', '종신', '변액, 정기'] | 상품 예시: 한화생명 스마트하이브리드연금보험 무배당(기본형), 1. 가입나이 : 0세~85세(다만, 연금개시나이 및 납입기간별로 가입가능 나이가 상이함) 2. 가입한도 : 일시납보험료 1,000만원 이상 ※ 다만, 단체계약에 한하여 납입금액은 500만원 이상으로 한다. 3. 보험기간 : 종신(연금지급 형태별로 상이) 4. 보험종류 : 연금강화형, 기본형, 가족사랑형 5. 해약환급금 기준 : 기본형, 거치형, 55세, 65세 연금개시, 일시납, 일시납보험료 5,000만원, 가입 후 5년 이내 확정이율 연복리 3.45%, 가입 후 5년 초과 공시이율 연복리 2.58% 기준, 한화생명 바로연금보험 무배당
file_55.xls: [html_utf-8] | 매칭 카테고리: ['유병자/간편', '펫 보험', '변액, 정기'] | 상품 예시: 한화생명 2030 목돈마련 디딤돌저축보험 무배당, 한화생명 e재테크 저축보험 무배당, 1. 가입나이 : 만 19세 ~ 68세 (단, 2년납은 만 19세 ~ 63세) 2. 가입한도 : 구좌당 5만원 ~ 100만원 3. 보험기간 : 10년만기 4. 납입기간 : 2년납, 3년납, 5년납, 7년납, 전기납 5. 해약환급금 기준 : 40세, 10년만기, 전기납, 월납, 보험료 30만원, 적용이율 2.22% 기준
